Trip Id, Route Id, Service Id, Trip Head Sign, Route Name, Monday
218316053,NA,20C-H50C000A-90-A,165-N,NA,No
218316055,NA,20C-H50C000A-90-A,165-S,NA,No
218316056,NA,20C-H50C000A-90-A,165-N,NA,No
218316059,NA,20C-H50C000A-90-A,165-S,NA,No
218316060,NA,20C-H50C000A-90-A,165-N,NA,No
218316062,NA,20C-H50C000A-90-A,165-S,NA,No
218316063,NA,20C-H50C000A-90-A,165-N,NA,No
218316065,NA,20C-H50C000A-90-A,165-S,NA,No
218316066,NA,20C-H50C000A-90-A,165-N,NA,No
218316068,NA,20C-H50C000A-90-A,165-S,NA,No
218316069,NA,20C-H50C000A-90-A,165-N,NA,No
218316070,NA,20C-H50C000A-90-A,165-N,NA,No
218316072,NA,20C-H50C000A-90-A,165-S,NA,No
218316074,NA,20C-H50C000A-90-A,165-S,NA,No
218316075,NA,20C-H50C000A-90-A,165-N,NA,No
218316077,NA,20C-H50C000A-90-A,165-S,NA,No
218316078,NA,20C-H50C000A-90-A,165-N,NA,No
218316080,NA,20C-H50C000A-90-A,165-S,NA,No
218316082,NA,20C-H50C000A-90-A,80-N,NA,No
218316083,NA,20C-H50C000A-90-A,80-S,NA,No
218316084,NA,20C-H50C000A-90-A,80-N,NA,No
218316085,NA,20C-H50C000A-90-A,80-S,NA,No
218316086,NA,20C-H50C000A-90-A,80-N,NA,No
218316087,NA,20C-H50C000A-90-A,80-S,NA,No
218316088,NA,20C-H50C000A-90-A,80-N,NA,No
218316090,NA,20C-H50C000A-90-A,80-N,NA,No
218316093,NA,20C-H50C000A-90-A,80-S,NA,No
218316095,NA,20C-H50C000A-90-A,80-S,NA,No
218316096,NA,20C-H50C000A-90-A,80-N,NA,No
218316097,NA,20C-H50C000A-90-A,80-S,NA,No
218316098,NA,20C-H50C000A-90-A,80-N,NA,No
218316099,NA,20C-H50C000A-90-A,80-S,NA,No
218316100,NA,20C-H50C000A-90-A,80-N,NA,No
218316101,NA,20C-H50C000A-90-A,80-S,NA,No
218316102,NA,20C-H50C000A-90-A,165-N,NA,No
218316103,NA,20C-H50C000A-90-A,80-N,NA,No
218316105,NA,20C-H50C000A-90-A,165-S,NA,No
218316107,NA,20C-H50C000A-90-A,165-S,NA,No
218316108,NA,20C-H50C000A-90-A,165-N,NA,No
218316110,NA,20C-H50C000A-90-A,165-S,NA,No
218316111,NA,20C-H50C000A-90-A,165-N,NA,No
218316113,NA,20C-H50C000A-90-A,165-N,NA,No
218316115,NA,20C-H50C000A-90-A,165-S,NA,No
218316116,NA,20C-H50C000A-90-A,165-N,NA,No
218316118,NA,20C-H50C000A-90-A,165-S,NA,No
218316119,NA,20C-H50C000A-90-A,165-N,NA,No
218316121,NA,20C-H50C000A-90-A,165-S,NA,No
218316124,NA,20C-H50C000A-90-A,165-S,NA,No
218316125,NA,20C-H50C000A-90-A,165-N,NA,No
218316127,NA,20C-H50C000A-90-A,165-S,NA,No
218316128,NA,20C-H50C000A-90-A,165-N,NA,No
218316130,NA,20C-H50C000A-90-A,165-S,NA,No
218316132,NA,20C-H50C000A-90-A,165-S,NA,No
218316133,NA,20C-H50C000A-90-A,165-N,NA,No
218316135,NA,20C-H50C000A-90-A,165-S,NA,No
218316136,NA,20C-H50C000A-90-A,165-S,NA,No
218316139,NA,20C-H50C000A-90-A,165-N,NA,No
218316141,NA,20C-H50C000A-90-A,165-S,NA,No
218316142,NA,20C-H50C000A-90-A,165-N,NA,No
218316144,NA,20C-H50C000A-90-A,165-S,NA,No
218316145,NA,20C-H50C000A-90-A,165-N,NA,No
218316147,NA,20C-H50C000A-90-A,165-S,NA,No
218316148,NA,20C-H50C000A-90-A,165-N,NA,No
218316150,NA,20C-H50C000A-90-A,165-S,NA,No
218316152,NA,20C-H50C000A-90-A,80-N,NA,No
218316155,NA,20C-H50C000A-90-A,165-S,NA,No
218316156,NA,20C-H50C000A-90-A,165-N,NA,No
218316158,NA,20C-H50C000A-90-A,165-S,NA,No
218316159,NA,20C-H50C000A-90-A,165-N,NA,No
218316161,NA,20C-H50C000A-90-A,165-S,NA,No
218316162,NA,20C-H50C000A-90-A,165-N,NA,No
218316164,NA,20C-H50C000A-90-A,165-S,NA,No
218316165,NA,20C-H50C000A-90-A,165-N,NA,No
218316167,NA,20C-H50C000A-90-A,165-S,NA,No
218316168,NA,20C-H50C000A-90-A,165-N,NA,No
218316169,NA,20C-H50C000A-90-A,165-N,NA,No
218316171,NA,20C-H50C000A-90-A,165-S,NA,No
218316173,NA,20C-H50C000A-90-A,165-S,NA,No
218316174,NA,20C-H50C000A-90-A,165-N,NA,No
218316177,NA,20C-H50C000A-90-A,165-S,NA,No
218316178,NA,20C-H50C000A-90-A,165-N,NA,No
218316180,NA,20C-H50C000A-90-A,165-S,NA,No
218316181,NA,20C-H50C000A-90-A,165-N,NA,No
218316183,NA,20C-H50C000A-90-A,165-S,NA,No
218316184,NA,20C-H50C000A-90-A,165-N,NA,No
218316187,NA,20C-H50C000A-90-A,470-E,NA,No
218316189,NA,20C-H50C000A-90-A,470-O,NA,No
218316190,NA,20C-H50C000A-90-A,470-E,NA,No
218316192,NA,20C-H50C000A-90-A,470-O,NA,No
218316193,NA,20C-H50C000A-90-A,470-E,NA,No
218316195,NA,20C-H50C000A-90-A,470-O,NA,No
218316196,NA,20C-H50C000A-90-A,470-E,NA,No
218316198,NA,20C-H50C000A-90-A,470-O,NA,No
218316199,NA,20C-H50C000A-90-A,470-E,NA,No
218316201,NA,20C-H50C000A-90-A,470-E,NA,No
218316202,NA,20C-H50C000A-90-A,470-E,NA,No
218316204,NA,20C-H50C000A-90-A,470-O,NA,No
218316206,NA,20C-H50C000A-90-A,470-O,NA,No
218316209,NA,20C-H50C000A-90-A,470-E,NA,No
218316211,NA,20C-H50C000A-90-A,470-O,NA,No
218316212,NA,20C-H50C000A-90-A,470-E,NA,No
218316214,NA,20C-H50C000A-90-A,470-O,NA,No
218316215,NA,20C-H50C000A-90-A,470-E,NA,No
218316217,NA,20C-H50C000A-90-A,470-O,NA,No
218316218,NA,20C-H50C000A-90-A,470-E,NA,No
218316220,NA,20C-H50C000A-90-A,470-E,NA,No
218316222,NA,20C-H50C000A-90-A,470-O,NA,No
218316223,NA,20C-H50C000A-90-A,470-E,NA,No
218316225,NA,20C-H50C000A-90-A,470-O,NA,No
218316226,NA,20C-H50C000A-90-A,470-E,NA,No
218316228,NA,20C-H50C000A-90-A,470-E,NA,No
218316230,NA,20C-H50C000A-90-A,470-O,NA,No
218316231,NA,20C-H50C000A-90-A,470-E,NA,No
218316233,NA,20C-H50C000A-90-A,470-O,NA,No
218316235,NA,20C-H50C000A-90-A,470-E,NA,No
218316236,NA,20C-H50C000A-90-A,470-O,NA,No
218316237,NA,20C-H50C000A-90-A,470-E,NA,No
218316240,NA,20C-H50C000A-90-A,470-O,NA,No
218316243,NA,20C-H50C000A-90-A,470-E,NA,No
218316245,NA,20C-H50C000A-90-A,470-O,NA,No
218316246,NA,20C-H50C000A-90-A,470-E,NA,No
218316248,NA,20C-H50C000A-90-A,470-O,NA,No
218316249,NA,20C-H50C000A-90-A,470-E,NA,No
218316251,NA,20C-H50C000A-90-A,470-O,NA,No
218316252,NA,20C-H50C000A-90-A,470-E,NA,No
218316254,NA,20C-H50C000A-90-A,470-O,NA,No
218316255,NA,20C-H50C000A-90-A,470-E,NA,No
218316257,NA,20C-H50C000A-90-A,470-O,NA,No
218316258,NA,20C-H50C000A-90-A,470-E,NA,No
218316260,NA,20C-H50C000A-90-A,470-O,NA,No
218316261,NA,20C-H50C000A-90-A,470-E,NA,No
218316263,NA,20C-H50C000A-90-A,470-O,NA,No
218316264,NA,20C-H50C000A-90-A,470-E,NA,No
218316265,NA,20C-H50C000A-90-A,470-O,NA,No
218316266,NA,20C-H50C000A-90-A,470-E,NA,No
218316267,NA,20C-H50C000A-90-A,470-E,NA,No
218316271,NA,20C-H50C000A-90-A,470-O,NA,No
218316272,NA,20C-H50C000A-90-A,470-E,NA,No
218316274,NA,20C-H50C000A-90-A,470-O,NA,No
218316275,NA,20C-H50C000A-90-A,470-E,NA,No
218316277,NA,20C-H50C000A-90-A,470-O,NA,No
218316278,NA,20C-H50C000A-90-A,470-E,NA,No
218316280,NA,20C-H50C000A-90-A,470-O,NA,No
218316282,NA,20C-H50C000A-90-A,470-E,NA,No
218316284,NA,20C-H50C000A-90-A,470-O,NA,No
218316285,NA,20C-H50C000A-90-A,470-E,NA,No
218316287,NA,20C-H50C000A-90-A,470-O,NA,No
218316288,NA,20C-H50C000A-90-A,470-E,NA,No
218316290,NA,20C-H50C000A-90-A,470-O,NA,No
218316291,NA,20C-H50C000A-90-A,470-E,NA,No
218316293,NA,20C-H50C000A-90-A,470-O,NA,No
218316294,NA,20C-H50C000A-90-A,470-E,NA,No
218316296,NA,20C-H50C000A-90-A,470-O,NA,No
218316299,NA,20C-H50C000A-90-A,470-E,NA,No
218316300,NA,20C-H50C000A-90-A,470-E,NA,No
218316302,NA,20C-H50C000A-90-A,470-O,NA,No
218316304,NA,20C-H50C000A-90-A,470-O,NA,No
218316305,NA,20C-H50C000A-90-A,470-E,NA,No
218316307,NA,20C-H50C000A-90-A,470-O,NA,No
218316309,NA,20C-H50C000A-90-A,470-E,NA,No
218316311,NA,20C-H50C000A-90-A,470-O,NA,No
218316312,NA,20C-H50C000A-90-A,470-E,NA,No
218316314,NA,20C-H50C000A-90-A,470-O,NA,No
218316315,NA,20C-H50C000A-90-A,470-E,NA,No
218316317,NA,20C-H50C000A-90-A,470-O,NA,No
218316318,NA,20C-H50C000A-90-A,470-E,NA,No
218316320,NA,20C-H50C000A-90-A,470-O,NA,No
218316322,NA,20C-H50C000A-90-A,470-E,NA,No
218316324,NA,20C-H50C000A-90-A,470-O,NA,No
218316325,NA,20C-H50C000A-90-A,470-E,NA,No
218316327,NA,20C-H50C000A-90-A,470-O,NA,No
218316328,NA,20C-H50C000A-90-A,470-E,NA,No
218316332,NA,20C-H50C000A-90-A,470-E,NA,No
218316334,NA,20C-H50C000A-90-A,470-E,NA,No
218316337,NA,20C-H50C000A-90-A,470-O,NA,No
218316339,NA,20C-H50C000A-90-A,470-E,NA,No
218316341,NA,20C-H50C000A-90-A,470-O,NA,No
218316342,NA,20C-H50C000A-90-A,470-E,NA,No
218316344,NA,20C-H50C000A-90-A,470-O,NA,No
218316345,NA,20C-H50C000A-90-A,470-E,NA,No
218316347,NA,20C-H50C000A-90-A,470-O,NA,No
218316348,NA,20C-H50C000A-90-A,470-E,NA,No
218316350,NA,20C-H50C000A-90-A,470-O,NA,No
218316351,NA,20C-H50C000A-90-A,470-E,NA,No
218316353,NA,20C-H50C000A-90-A,470-O,NA,No
218316355,NA,20C-H50C000A-90-A,470-O,NA,No
218316358,NA,20C-H50C000A-90-A,470-E,NA,No
218316360,NA,20C-H50C000A-90-A,470-O,NA,No
218316361,NA,20C-H50C000A-90-A,470-E,NA,No
218316363,NA,20C-H50C000A-90-A,470-O,NA,No
218316364,NA,20C-H50C000A-90-A,470-E,NA,No
218316368,NA,20C-H50C000A-90-A,470-E,NA,No
218316369,NA,20C-H50C000A-90-A,470-O,NA,No
218316371,NA,20C-H50C000A-90-A,470-E,NA,No
218316373,NA,20C-H50C000A-90-A,470-O,NA,No
218316374,NA,20C-H50C000A-90-A,470-E,NA,No
218316376,NA,20C-H50C000A-90-A,470-O,NA,No
218316377,NA,20C-H50C000A-90-A,470-E,NA,No
218316379,NA,20C-H50C000A-90-A,470-O,NA,No
218316380,NA,20C-H50C000A-90-A,470-E,NA,No
218316382,NA,20C-H50C000A-90-A,470-O,NA,No
218316383,NA,20C-H50C000A-90-A,470-E,NA,No
218316385,NA,20C-H50C000A-90-A,470-O,NA,No
218316387,NA,20C-H50C000A-90-A,470-O,NA,No
218316390,NA,20C-H50C000A-90-A,470-E,NA,No
218316392,NA,20C-H50C000A-90-A,470-O,NA,No
218316393,NA,20C-H50C000A-90-A,470-E,NA,No
218316395,NA,20C-H50C000A-90-A,470-O,NA,No
218316396,NA,20C-H50C000A-90-A,470-E,NA,No
218316398,NA,20C-H50C000A-90-A,470-O,NA,No
218316399,NA,20C-H50C000A-90-A,470-O,NA,No
218316400,NA,20C-H50C000A-90-A,470-E,NA,No
218316402,NA,20C-H50C000A-90-A,470-E,NA,No
218316404,NA,20C-H50C000A-90-A,470-O,NA,No
218316406,NA,20C-H50C000A-90-A,968-O,NA,No
218316408,NA,20C-H50C000A-90-A,968-O,NA,No
218316409,NA,20C-H50C000A-90-A,968-E,NA,No
218316410,NA,20C-H50C000A-90-A,968-E,NA,No
218316411,NA,20C-H50C000A-90-A,968-E,NA,No
218316412,NA,20C-H50C000A-90-A,968-O,NA,No
218316413,NA,20C-H50C000A-90-A,968-O,NA,No
218316414,NA,20C-H50C000A-90-A,968-E,NA,No
218316415,NA,20C-H50C000A-90-A,968-O,NA,No
218316418,NA,20C-H50C000A-90-A,968-E,NA,No
218316419,NA,20C-H50C000A-90-A,968-O,NA,No
218316420,NA,20C-H50C000A-90-A,968-E,NA,No
218316421,NA,20C-H50C000A-90-A,968-O,NA,No
218316422,NA,20C-H50C000A-90-A,968-E,NA,No
218316423,NA,20C-H50C000A-90-A,968-O,NA,No
218316424,NA,20C-H50C000A-90-A,968-E,NA,No
218316425,NA,20C-H50C000A-90-A,968-O,NA,No
218316426,NA,20C-H50C000A-90-A,968-E,NA,No
218316429,NA,20C-H50C000A-90-A,968-O,NA,No
218316430,NA,20C-H50C000A-90-A,968-O,NA,No
218316431,NA,20C-H50C000A-90-A,968-E,NA,No
218316432,NA,20C-H50C000A-90-A,968-O,NA,No
218316433,NA,20C-H50C000A-90-A,968-E,NA,No
218316434,NA,20C-H50C000A-90-A,968-E,NA,No
218316435,NA,20C-H50C000A-90-A,968-O,NA,No
218316436,NA,20C-H50C000A-90-A,968-E,NA,No
218316437,NA,20C-H50C000A-90-A,968-O,NA,No
218316440,NA,20C-H50C000A-90-A,968-E,NA,No
218316441,NA,20C-H50C000A-90-A,968-O,NA,No
218316442,NA,20C-H50C000A-90-A,968-E,NA,No
218316443,NA,20C-H50C000A-90-A,968-O,NA,No
218316444,NA,20C-H50C000A-90-A,968-E,NA,No
218316445,NA,20C-H50C000A-90-A,968-O,NA,No
218316446,NA,20C-H50C000A-90-A,968-E,NA,No
218316447,NA,20C-H50C000A-90-A,968-O,NA,No
218316448,NA,20C-H50C000A-90-A,968-E,NA,No
218316451,NA,20C-H50C000A-90-A,968-O,NA,No
218316452,NA,20C-H50C000A-90-A,968-E,NA,No
218316453,NA,20C-H50C000A-90-A,968-O,NA,No
218316454,NA,20C-H50C000A-90-A,968-E,NA,No
218316455,NA,20C-H50C000A-90-A,968-O,NA,No
218316458,NA,20C-H50C000A-90-A,968-E,NA,No
218316459,NA,20C-H50C000A-90-A,968-O,NA,No
218316460,NA,20C-H50C000A-90-A,968-E,NA,No
218316461,NA,20C-H50C000A-90-A,968-O,NA,No
218316462,NA,20C-H50C000A-90-A,968-E,NA,No
218316463,NA,20C-H50C000A-90-A,968-E,NA,No
218316468,NA,20C-H50C000A-90-A,968-O,NA,No
218316469,NA,20C-H50C000A-90-A,968-E,NA,No
218316470,NA,20C-H50C000A-90-A,968-O,NA,No
218316471,NA,20C-H50C000A-90-A,968-E,NA,No
218316472,NA,20C-H50C000A-90-A,968-O,NA,No
218316473,NA,20C-H50C000A-90-A,968-E,NA,No
218316474,NA,20C-H50C000A-90-A,968-O,NA,No
218316475,NA,20C-H50C000A-90-A,968-E,NA,No
218316476,NA,20C-H50C000A-90-A,968-O,NA,No
218316477,NA,20C-H50C000A-90-A,968-E,NA,No
218316480,NA,20C-H50C000A-90-A,968-O,NA,No
218316481,NA,20C-H50C000A-90-A,968-E,NA,No
218316482,NA,20C-H50C000A-90-A,968-O,NA,No
218316483,NA,20C-H50C000A-90-A,968-E,NA,No
218316484,NA,20C-H50C000A-90-A,968-O,NA,No
218316485,NA,20C-H50C000A-90-A,968-E,NA,No
218316486,NA,20C-H50C000A-90-A,968-O,NA,No
218316490,NA,20C-H50C000I-90-I,93-O,NA,No
218316491,NA,20C-H50C000I-90-I,16-O,NA,No
218316493,NA,20C-H50C000I-90-I,16-O,NA,No
218316494,NA,20C-H50C000I-90-I,16-E,NA,No
218316495,NA,20C-H50C000I-90-I,16-O,NA,No
218316496,NA,20C-H50C000I-90-I,16-E,NA,No
218316497,NA,20C-H50C000I-90-I,16-E,NA,No
218316498,NA,20C-H50C000I-90-I,16-O,NA,No
218316499,NA,20C-H50C000I-90-I,16-E,NA,No
218316500,NA,20C-H50C000I-90-I,16-O,NA,No
218316501,NA,20C-H50C000I-90-I,16-E,NA,No
218316502,NA,20C-H50C000I-90-I,16-O,NA,No
218316503,NA,20C-H50C000I-90-I,16-E,NA,No
218316504,NA,20C-H50C000I-90-I,16-O,NA,No
218316505,NA,20C-H50C000I-90-I,16-E,NA,No
218316506,NA,20C-H50C000I-90-I,16-O,NA,No
218316507,NA,20C-H50C000I-90-I,16-E,NA,No
218316508,NA,20C-H50C000I-90-I,16-O,NA,No
218316509,NA,20C-H50C000I-90-I,16-E,NA,No
218316510,NA,20C-H50C000I-90-I,16-O,NA,No
218316511,NA,20C-H50C000I-90-I,16-E,NA,No
218316512,NA,20C-H50C000I-90-I,16-O,NA,No
218316513,NA,20C-H50C000I-90-I,16-E,NA,No
218316514,NA,20C-H50C000I-90-I,16-O,NA,No
218316515,NA,20C-H50C000I-90-I,16-E,NA,No
218316516,NA,20C-H50C000I-90-I,16-O,NA,No
218316517,NA,20C-H50C000I-90-I,16-E,NA,No
218316518,NA,20C-H50C000I-90-I,16-O,NA,No
218316519,NA,20C-H50C000I-90-I,16-E,NA,No
218316520,NA,20C-H50C000I-90-I,16-O,NA,No
218316523,NA,20C-H50C000I-90-I,16-E,NA,No
218316524,NA,20C-H50C000I-90-I,16-E,NA,No
218316525,NA,20C-H50C000I-90-I,16-O,NA,No
218316526,NA,20C-H50C000I-90-I,16-E,NA,No
218316527,NA,20C-H50C000I-90-I,16-E,NA,No
218316528,NA,20C-H50C000I-90-I,16-E,NA,No
218316529,NA,20C-H50C000I-90-I,16-O,NA,No
218316530,NA,20C-H50C000I-90-I,16-O,NA,No
218316531,NA,20C-H50C000I-90-I,16-O,NA,No
218316532,NA,20C-H50C000I-90-I,16-E,NA,No
218316533,NA,20C-H50C000I-90-I,16-O,NA,No
218316534,NA,20C-H50C000I-90-I,16-E,NA,No
218316535,NA,20C-H50C000I-90-I,16-O,NA,No
218316536,NA,20C-H50C000I-90-I,16-E,NA,No
218316537,NA,20C-H50C000I-90-I,16-O,NA,No
218316538,NA,20C-H50C000I-90-I,16-E,NA,No
218316539,NA,20C-H50C000I-90-I,16-O,NA,No
218316540,NA,20C-H50C000I-90-I,16-E,NA,No
218316541,NA,20C-H50C000I-90-I,16-O,NA,No
218316542,NA,20C-H50C000I-90-I,16-E,NA,No
218316543,NA,20C-H50C000I-90-I,16-O,NA,No
218316544,NA,20C-H50C000I-90-I,16-E,NA,No
218316545,NA,20C-H50C000I-90-I,16-O,NA,No
218316546,NA,20C-H50C000I-90-I,16-E,NA,No
218316547,NA,20C-H50C000I-90-I,16-O,NA,No
218316548,NA,20C-H50C000I-90-I,16-E,NA,No
218316549,NA,20C-H50C000I-90-I,16-O,NA,No
218316550,NA,20C-H50C000I-90-I,16-E,NA,No
218316551,NA,20C-H50C000I-90-I,16-O,NA,No
218316552,NA,20C-H50C000I-90-I,16-E,NA,No
218316553,NA,20C-H50C000I-90-I,16-O,NA,No
218316554,NA,20C-H50C000I-90-I,16-E,NA,No
218316555,NA,20C-H50C000I-90-I,16-O,NA,No
218316556,NA,20C-H50C000I-90-I,16-E,NA,No
218316557,NA,20C-H50C000I-90-I,16-O,NA,No
218316558,NA,20C-H50C000I-90-I,93-O,NA,No
218316561,NA,20C-H50C000I-90-I,93-O,NA,No
218316562,NA,20C-H50C000I-90-I,93-O,NA,No
218316563,NA,20C-H50C000I-90-I,93-E,NA,No
218316566,NA,20C-H50C000I-90-I,128-S,NA,No
218316567,NA,20C-H50C000I-90-I,128-N,NA,No
218316568,NA,20C-H50C000I-90-I,369-S,NA,No
218316569,NA,20C-H50C000I-90-I,369-N,NA,No
218316570,NA,20C-H50C000I-90-I,369-S,NA,No
218316571,NA,20C-H50C000I-90-I,369-S,NA,No
218316572,NA,20C-H50C000I-90-I,369-N,NA,No
218316573,NA,20C-H50C000I-90-I,369-N,NA,No
218316574,NA,20C-H50C000I-90-I,93-O,NA,No
218316575,NA,20C-H50C000I-90-I,93-E,NA,No
218316576,NA,20C-H50C000I-90-I,93-E,NA,No
218316577,NA,20C-H50C000I-90-I,93-O,NA,No
218316578,NA,20C-H50C000I-90-I,93-E,NA,No
218316579,NA,20C-H50C000I-90-I,93-E,NA,No
218316580,NA,20C-H50C000I-90-I,93-E,NA,No
218316581,NA,20C-H50C000I-90-I,93-O,NA,No
218316582,NA,20C-H50C000I-90-I,93-O,NA,No
218316583,NA,20C-H50C000I-90-I,93-E,NA,No
218316584,NA,20C-H50C000I-90-I,93-O,NA,No
218316585,NA,20C-H50C000I-90-I,93-E,NA,No
218316586,NA,20C-H50C000I-90-I,93-O,NA,No
218316587,NA,20C-H50C000I-90-I,93-E,NA,No
218316588,NA,20C-H50C000I-90-I,93-O,NA,No
218316589,NA,20C-H50C000I-90-I,93-E,NA,No
218316590,NA,20C-H50C000I-90-I,93-E,NA,No
218316591,NA,20C-H50C000I-90-I,93-O,NA,No
218316592,NA,20C-H50C000I-90-I,93-E,NA,No
218316593,NA,20C-H50C000I-90-I,93-O,NA,No
218316594,NA,20C-H50C000I-90-I,93-O,NA,No
218316595,NA,20C-H50C000I-90-I,93-E,NA,No
218316596,NA,20C-H50C000I-90-I,93-O,NA,No
218316597,NA,20C-H50C000I-90-I,93-E,NA,No
218316598,NA,20C-H50C000I-90-I,93-O,NA,No
218316599,NA,20C-H50C000I-90-I,93-E,NA,No
218316600,NA,20C-H50C000I-90-I,93-O,NA,No
218316601,NA,20C-H50C000I-90-I,93-E,NA,No
218316602,NA,20C-H50C000I-90-I,93-O,NA,No
218316605,NA,20C-H50C000I-90-I,93-E,NA,No
218316606,NA,20C-H50C000I-90-I,93-O,NA,No
218316607,NA,20C-H50C000I-90-I,93-E,NA,No
218316608,NA,20C-H50C000I-90-I,93-O,NA,No
218316609,NA,20C-H50C000I-90-I,93-E,NA,No
218316610,NA,20C-H50C000I-90-I,93-O,NA,No
218316611,NA,20C-H50C000I-90-I,93-E,NA,No
218316612,NA,20C-H50C000I-90-I,93-O,NA,No
218316613,NA,20C-H50C000I-90-I,93-E,NA,No
218316614,NA,20C-H50C000I-90-I,93-O,NA,No
218316615,NA,20C-H50C000I-90-I,93-E,NA,No
218316616,NA,20C-H50C000I-90-I,93-O,NA,No
218316617,NA,20C-H50C000I-90-I,93-E,NA,No
218316618,NA,20C-H50C000I-90-I,93-O,NA,No
218316619,NA,20C-H50C000I-90-I,93-E,NA,No
218316620,NA,20C-H50C000I-90-I,93-O,NA,No
218316621,NA,20C-H50C000I-90-I,93-E,NA,No
218316623,NA,20C-H50C000I-90-I,93-O,NA,No
218316624,NA,20C-H50C000I-90-I,93-E,NA,No
218316625,NA,20C-H50C000I-90-I,93-O,NA,No
218316626,NA,20C-H50C000I-90-I,93-E,NA,No
218316627,NA,20C-H50C000I-90-I,93-O,NA,No
218316628,NA,20C-H50C000I-90-I,93-E,NA,No
218316629,NA,20C-H50C000I-90-I,93-O,NA,No
218316630,NA,20C-H50C000I-90-I,93-E,NA,No
218316631,NA,20C-H50C000I-90-I,93-O,NA,No
218316632,NA,20C-H50C000I-90-I,93-E,NA,No
218316633,NA,20C-H50C000I-90-I,93-O,NA,No
218316634,NA,20C-H50C000I-90-I,93-E,NA,No
218316635,NA,20C-H50C000I-90-I,93-O,NA,No
218316636,NA,20C-H50C000I-90-I,93-E,NA,No
218316637,NA,20C-H50C000I-90-I,93-O,NA,No
218316638,NA,20C-H50C000I-90-I,93-E,NA,No
218316639,NA,20C-H50C000I-90-I,93-O,NA,No
218316640,NA,20C-H50C000I-90-I,93-E,NA,No
218316641,NA,20C-H50C000I-90-I,93-O,NA,No
218316642,NA,20C-H50C000I-90-I,93-E,NA,No
218316643,NA,20C-H50C000I-90-I,93-O,NA,No
218316644,NA,20C-H50C000I-90-I,93-E,NA,No
218316645,NA,20C-H50C000I-90-I,93-O,NA,No
218316646,NA,20C-H50C000I-90-I,93-E,NA,No
218316647,NA,20C-H50C000I-90-I,380-O,NA,No
218316648,NA,20C-H50C000I-90-I,380-E,NA,No
218316649,NA,20C-H50C000I-90-I,380-O,NA,No
218316651,NA,20C-H50C000I-90-I,100-O,NA,No
218316652,NA,20C-H50C000I-90-I,100-O,NA,No
218316654,NA,20C-H50C000I-90-I,100-E,NA,No
218316657,NA,20C-H50C000I-90-I,100-O,NA,No
218316658,NA,20C-H50C000I-90-I,100-E,NA,No
218316659,NA,20C-H50C000I-90-I,100-E,NA,No
218316660,NA,20C-H50C000I-90-I,100-E,NA,No
218316665,NA,20C-H50C000I-90-I,100-O,NA,No
218316666,NA,20C-H50C000I-90-I,100-E,NA,No
218316667,NA,20C-H50C000I-90-I,100-O,NA,No
218316669,NA,20C-H50C000I-90-I,100-E,NA,No
218316671,NA,20C-H50C000I-90-I,100-E,NA,No
218316673,NA,20C-H50C000I-90-I,100-E,NA,No
218316675,NA,20C-H50C000I-90-I,100-O,NA,No
218316676,NA,20C-H50C000I-90-I,100-O,NA,No
218316677,NA,20C-H50C000I-90-I,100-O,NA,No
218316678,NA,20C-H50C000I-90-I,100-O,NA,No
218316680,NA,20C-H50C000I-90-I,100-O,NA,No
218316682,NA,20C-H50C000I-90-I,100-O,NA,No
218316683,NA,20C-H50C000I-90-I,100-E,NA,No
218316685,NA,20C-H50C000I-90-I,100-E,NA,No
218316688,NA,20C-H50C000I-90-I,100-O,NA,No
218316689,NA,20C-H50C000I-90-I,100-E,NA,No
218316690,NA,20C-H50C000I-90-I,100-O,NA,No
218316691,NA,20C-H50C000I-90-I,100-E,NA,No
218316693,NA,20C-H50C000I-90-I,100-O,NA,No
218316694,NA,20C-H50C000I-90-I,100-E,NA,No
218316696,NA,20C-H50C000I-90-I,100-O,NA,No
218316697,NA,20C-H50C000I-90-I,100-E,NA,No
218316699,NA,20C-H50C000I-90-I,100-O,NA,No
218316700,NA,20C-H50C000I-90-I,100-E,NA,No
218316702,NA,20C-H50C000I-90-I,100-O,NA,No
218316703,NA,20C-H50C000I-90-I,100-E,NA,No
218316706,NA,20C-H50C000I-90-I,100-O,NA,No
218316707,NA,20C-H50C000I-90-I,100-E,NA,No
218316708,NA,20C-H50C000I-90-I,100-O,NA,No
218316709,NA,20C-H50C000I-90-I,100-E,NA,No
218316710,NA,20C-H50C000I-90-I,100-O,NA,No
218316711,NA,20C-H50C000I-90-I,100-E,NA,No
218316712,NA,20C-H50C000I-90-I,100-O,NA,No
218316713,NA,20C-H50C000I-90-I,100-E,NA,No
218316714,NA,20C-H50C000I-90-I,100-O,NA,No
218316715,NA,20C-H50C000I-90-I,100-E,NA,No
218316716,NA,20C-H50C000I-90-I,100-O,NA,No
218316717,NA,20C-H50C000I-90-I,100-E,NA,No
218316720,NA,20C-H50C000I-90-I,100-E,NA,No
218316721,NA,20C-H50C000I-90-I,100-E,NA,No
218316726,NA,20C-H50C000I-90-I,100-O,NA,No
218316727,NA,20C-H50C000I-90-I,100-E,NA,No
218316729,NA,20C-H50C000I-90-I,100-E,NA,No
218316731,NA,20C-H50C000I-90-I,100-O,NA,No
218316732,NA,20C-H50C000I-90-I,100-E,NA,No
218316734,NA,20C-H50C000I-90-I,100-O,NA,No
